id;name;genre;artists;album;popularity;duration_ms;explicit
5PYR8kczV8VG6H3V6hlu5N;Let Her Go;bossanova;Rio Branco, Bossanova Covers;Bossa Nova Covers;51;247309;FALSO
2tJFGJ6rOns5ZaSMVAs5Ol;The Girl From Ipanema;bossanova;Stan Getz, João Gilberto, Antônio Carlos Jobim;Bossa Nova Brasil;14;310933;FALSO
6SCxbpARQYq2THMTvgA2uO;Bossanova;bossanova;imcortex;Bossanova;24;102857;FALSO
2CtdxP8SrhrPgaFh7xPAGt;Everywhere;bossanova;Rio Branco, Bossanova Covers;Bossa Nova Covers (Vol. 2);49;214224;FALSO
0CdQFQPGsphdiBXEIyJNhI;Cafe Bossa Bar;bossanova;Bossa Nova Jazz;Bossa Nova Instrumental;16;132376;FALSO
7znjbX9XdoQayIrVNdd50Z;The Girl From Ipanema;bossanova;Stan Getz;Getz/Gilberto (Expanded Edition);62;320253;FALSO
1e7rhZHumxPVLGrZGcNRra;Livin' On a Prayer;bossanova;Rio Branco, Bossanova Covers;Bossa Nova Covers (Vol. 2);49;251694;FALSO
0kPFOjs0xaAjflw4VRgBYK;The Bossa Inn;bossanova;Bossa Nova Nouveau;Jazz Bossa Nova;11;168453;FALSO
2RZygpNFtBj5xRwazhWbjP;Bossa Nova Baby - Remastered;bossanova;Elvis Presley;The Essential Elvis Presley;19;125506;FALSO
2QOqnhCrTIqTLzByQD7YQJ;Bluewave Bossanova;bossanova;Lawson Rollins;True North;39;264453;FALSO
2qf6Cfg8w2udk7jedwjvdj;Bossa Nova Jazz Café;bossanova;Bossa Nova Jazz Cafe;Ipanema Chronicles;5;135888;FALSO
7o4BIVzqjcUnY8jGPD99sK;Bossa Nova Corps;bossanova;Origami Angel;GAMI GANG;38;172656;FALSO
7HxLP7iaWFYTKDNKvr4fD0;After the Love Has Gone;bossanova;Rio Branco, Bossanova Covers;Bossa Nova Covers;48;234615;FALSO
5wWXMmoo12WgsYUYcAewYg;Bossa Nova Jazz;bossanova;Bossa Nova Jazz Cafe;Ipanema Chronicles;4;139487;FALSO
6lgLgCFc5PkmtJm7TmRUNG;Love Yourself;bossanova;Rio Branco, Bossanova Covers;Bossa Nova Covers (Vol. 2);47;233793;FALSO
2t3R2nAJtEjSkqCsEvDp7i;Bossanova;bossanova;Nossa Alma Canta;I Was Made For Bossa;8;210720;FALSO
6B9PQ1aFKZcwSIJP7ljUuj;Bossanova;bossanova;Lil Tecca;Crunch Time;14;123573;VERDADERO
74XtE5z7M4VLVTQT0RtFbH;Bossanova;bossanova;Zenon Pereyra, Ainda;Clandestino;33;201878;FALSO
2eRrDMPoCEuaMULih23bMj;Coffee Midnight;bossanova;Bossa Nova TBM;Happy Time Everything;8;247500;FALSO
5zngQnph1z3qrPPJJiAHHU;Bossanova de Ipanema;bossanova;Corcovado X;Lounge Collection;20;198000;FALSO
4QvD0TQYKwygGdTwLrQIF5;Desafinado;bossanova;Laurindo Almeida, The Bossa Nova All Stars;Viva Bossa Nova!;7;194960;FALSO
4quByLDJIws3AutaFTlU2J;Bossanova pour Noël;bossanova;Pierre Pernaut;Noël, jazz bossa nova: La sensualité du jazz latin pour les fêtes de Noël;18;174490;FALSO
78vXNIsZwIgpOtKNDbyUFv;Girl From Ipanema;bossanova;Sitti;Bossa Covers;16;143680;FALSO
2wjLRFlVgw89wZAm4LncZz;Bossanova;bossanova;9LFE;Bossanova;5;101082;VERDADERO
2KUtgRHdkBZfXWdd0Xw0QU;MY NEIGHBOR TOTORO - BossaNova version;bossanova;Cafe Music BGM channel;CAFE MUSIC ~STUDIO GHIBLI Jazz & Bossa~;39;277586;FALSO
5jKMB5xMWKdmXNL40TE7FA;Cereal Is Ready;bossanova;Butterfly Bossa Nova Breakfast Club, Bossa Nova Breakfast Club;Bossa Nova Mix;2;122003;FALSO
3Q1nYmhUINzNSnEMU3Rhse;Bossanova;bossanova;The Psychodelics;The Goodie Bag;3;257842;FALSO
3R88JNJMapLOECACRJ5aAF;CARRYING YOU - BossaNova version;bossanova;Cafe Music BGM channel;CAFE MUSIC ~STUDIO GHIBLI Jazz & Bossa~;38;225706;FALSO
7t8BwJNYKpQ0YatLRBuBCW;Aroma of Amaretto Afternoons;bossanova;Bossa Nova Brazil, Bossa Nova Jazz Cafe, Bossa Nova Cafe Music;Aroma of Amaretto Afternoons;2;147014;FALSO
3ad5bonDeM90GDgwzcnvxY;Bossanova;bossanova;Alsina, Jimanv13, C-Jay Prod;Bossanova;9;166265;FALSO
48ci4hRVn40rnINWJSnw6Y;DEPARTURE - BossaNova version;bossanova;Cafe Music BGM channel;CAFE MUSIC ~STUDIO GHIBLI Jazz & Bossa~;37;250866;FALSO
2sawVq4tsH9kIxcYhSHtEf;Desafinado;bossanova;Stan Getz, João Gilberto;Stan Getz: The Bossa Nova Albums;5;249386;FALSO
3htLLn25QayYApTeeA50H1;BOSSANOVA;bossanova;King Hendrick$;BOSSANOVA;2;208943;VERDADERO
5ewdmbWk3JxQe1btF9PQMr;STROLL - BossaNova version;bossanova;Cafe Music BGM channel;CAFE MUSIC ~STUDIO GHIBLI Jazz & Bossa~;37;122773;FALSO
4sNG6zQBmtq7M8aeeKJRMQ;Brazil;brazil;Declan McKenna;What Do You Think About the Car?;78;252306;FALSO
2zmyJcdmKKEUnreQqbUhiT;Brazil;brazil;Declan McKenna;Liar;23;253133;FALSO
6yVjjQA31SLM1kc4j5jPwF;BRAZILIAN DANÇA PHONK;brazil;6YNTHMANE, RXDXVIL;BRAZILIAN DANÇA PHONK;72;118194;VERDADERO
5ftdTvmQjjsL23t7jxADfI;Brazil;brazil;Declan McKenna;Brazil;52;252306;FALSO
6fazW2YcCSwJRdkoWls1FB;Brazilian Phonk Mano;brazil;Slowboy, lucaf., Crazy Mano;Brazilian Phonk Mano;62;84576;FALSO
3YMjlcE01AkuV8a9N6r1E6;Brazil;brazil;Declan McKenna;Hot Summer Party Mix;47;252306;FALSO
5iX7aAVoO3dzUOZ1eAvg6f;Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version;brazil;The Knocks, Sofi Tukker;Brazilian Soul (feat. Sofi Tukker) [Remixes];57;250934;FALSO
0exqoVtgVp3kQudSErClLI;Brazil 0902;brazil;Anar, Polaris;Brazil 0902;60;82605;FALSO
4bndkI1TTh7itdsyixtDoD;Baianá;brazil;Barbatuques;O Seguinte é Esse;62;279680;FALSO
3bMc9oRaUWnojCrYTUXXcQ;BRASILIAN SKIES;brazil;Masayoshi Takanaka;BRASILIAN SKIES;47;353013;FALSO
1HDLnDrZSxZ2Rb1yq9nZKK;Brazil;brazil;Geoff & Maria Muldaur;Pottery Pie;34;211800;FALSO
1ScgQXQYpQhspt93jOf1MA;Brazilian Phonk Pir4Nh4;brazil;Mc Gw, DJ REMIZEVOLUTION, Mc Delux;Brazilian Phonk Pir4Nh4;4;164307;VERDADERO
2DuoEtmwOWwrpIaeQK4IAJ;Brazil - 2nd Edit;brazil;deadmau5;Random Album Title;33;322506;FALSO
3Hb9kUdm4yf839Fle4RIdT;Parado no Bailão;brazil;MC L da Vinte, MC Gury;Parado no Bailão;69;171692;FALSO
6jPFaBQGvDFrcyf5kQAJ6G;Brazilera;brazil;Rauw Alejandro, Anitta;VICE VERSA;50;184000;VERDADERO
5s9LfWz5pinUNBOFGCAdV7;Brazil 0902 - Ultra Slowed;brazil;Anar, Polaris;Brazil 0902 (Remixes);53;116822;FALSO
2roKq1VKu8J0Y9YWvIa9Zp;BRAZILIAN DANÇA PHONK - Sped Up;brazil;6YNTHMANE, RXDXVIL;BRAZILIAN DANÇA PHONK (Sped Up);52;99979;VERDADERO
63dLm0BUpepXeFIfZ0OKEL;BELEZA PULA;brazil;Masayoshi Takanaka;BRASILIAN SKIES;47;473013;FALSO
5Ar8hlyxhhXnvuzaVUMrUf;brazil - sped up;brazil;pearl, fast forward >>;brazil - sped up;27;233548;FALSO
6z1Zyn2ivfK15KbFpKb3uz;BRAZILIAN FUNK;brazil;Antonio Vercetii;BRAZILIAN FUNK;55;94156;VERDADERO
6sgy0DZERnmvpX13hNuO1W;BRAZIL;brazil;DECAP, DJ Damianito;BRAZIL;35;125270;FALSO
5J7TINRIoFasWTY9EdqanQ;Brazil National Anthem;brazil;Intenational Orchestra;Brazil National Anthem;9;75952;FALSO
3UI2NlVimWCWOohTfyaP9v;Brazil Chill;brazil;Bob Baldwin, Phil Hamilton, Ivan Conte, Ragan Whiteside;Brazil Chill;40;322000;FALSO
17B9XlyyYDKkTmPay4z02V;Baianá;brazil;Bakermat;The Ringmaster;62;180842;FALSO
3BzOpTgDnBQQh4HVXDSnbv;Brazil;brazil;Django Reinhardt;The Incredible Django Reinhardt;41;168746;FALSO
2HnHSXTs5905ucFKJHpZcM;Brazil 0902 - Slowed;brazil;Anar, Polaris;Brazil 0902 (Remixes);45;92723;FALSO
34lJpf1XeT6mS58S5Dwqn6;Brazilian Phonk Mano - Super Slowed;brazil;Slowboy, lucaf., Crazy Mano;Brazilian Phonk Mano (Super Slowed);54;106562;FALSO
6oYfMagosVNgNHEcs9kqwT;Brazil's Revenge;brazil;Wriftet EE;Brazil's Revenge;35;110317;FALSO
4UldILPVpnZO69ffK4B9aA;Tubarão Te Amo;brazil;Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF;Tubarão Te Amo;59;149076;VERDADERO
1y0kMIz86RzqsvT9kxaCx1;Brazilera;brazil;Chucky73, Fetti031, MC;Brazilera;41;197799;VERDADERO
10JOwVmIkaBv5cwJp8iEm7;BRAZILIAN DANÇA PHONK - Slowed + Reverb;brazil;6YNTHMANE, RXDXVIL;BRAZILIAN DANÇA PHONK (Slowed + Reverb);49;137934;VERDADERO
5t229BWdDP8HgCgMryKDAb;Good Time;brazil;Brazilian Girls;New York City;34;228600;FALSO
5fk4bfndvLiqvvAurHv6A2;Brazilian Krush;brazil;DYSMANE;BRAZILIAN KRUSH;47;108888;FALSO
0PtDACPHqFeQJgi1Rzdl3D;Brazil - 2nd Edit;brazil;deadmau5;Random Album Title (Unmixed Extended Versions);24;397386;FALSO
43W6xmbQUXTRa9oSzZBBzE;Brazilia;brazil;Sublime With Rome;Sirens;25;205054;FALSO
3OwpTh7nSKIWzhEcFIXyiv;Brazil;brazil;Declan McKenna;Summer Songs: Tik Tok Hits;20;252306;FALSO
69mQvbHTuwUlWbX4pAZVz1;Brazil 0902 - Super Slowed;brazil;Anar, Polaris;Brazil 0902 (Remixes);38;104075;FALSO
5JkhaJ8e1umEpQge45tY6T;BRAZILIAN DANÇA PHONK - Remix;brazil;6YNTHMANE, RXDXVIL, Kordhell;BRAZILIAN DANÇA PHONK (Remix);45;78461;VERDADERO
3ERXoAh5QRCTBa45YzTmwQ;Brazil;brazil;Declan McKenna;Viral Summer Hits 2022;19;252306;FALSO
3ctsORVoVEDUxLpQAL0zOC;Brazil;brazil;Django Reinhardt;Django Reinhardt: Legendary Recordings;37;168720;FALSO
5qdsapFwiOWNGh5pFF6ieB;Brazil - 2006 Remastered Version;brazil;Wire;Pink Flag (2006 Remastered Version);26;41200;FALSO
4CDcY85Jn32FxQfDqSDKkK;Brazil;brazil;Ray Conniff;Say It With Music;43;183266;FALSO
4gdcPSPjPWquRfdByUmA7I;BRAZILIAN MEMPHIS MANO;brazil;RXDXVIL, ZWE1HVNDXR, NXVERSOUL;BRAZILIAN MEMPHIS MANO;43;136615;FALSO
1GKnEim3sUiSbGi0EGhfUd;Brazil 66;brazil;Alison's Halo;Eyedazzler;22;295706;FALSO
3YdejPPfBtHetU4GyuEPEb;Brazil;brazil;Django Reinhardt;Peche A La Mouche;29;167213;FALSO
0JqY1z85ToNyVrZKsbKNpv;Brazilera - Remix;brazil;Chimbala, Fetti031, Chucky73;Brazilera (Remix);37;211226;FALSO
70QDApgRVkCRiQautZzRRt;BrasilKrush;brazil;TBT Prod.;BrasilKrush;38;113602;FALSO
3jrToiaGyx4o553AfgoofP;Brazil;brazil;A.M.C;Brazil;43;226206;FALSO
21AnCQUMUBi2YzgHR4wU1M;Brazilian Rhyme;brazil;Earth, Wind & Fire;Live in Rio;37;129639;FALSO
3b8X8phZaJEUFhXhZMjzcX;Brazil 0902 - Sped Up;brazil;Anar, Polaris;Brazil 0902 (Remixes);28;77971;FALSO
2FiWMOFiCBX8E7yEXAyA83;Breakbeats;breakbeat;Pasteboard;Glitter;34;190000;FALSO
4pDrHm6j3YkZyUjN3RC3XA;Breakbeat Gangsta;breakbeat;Golden Boy;Prince of the Cyber Rave;27;207157;VERDADERO
4pFrTE6sgK8rMsim7Dsu8p;Breakbeat;breakbeat;Slightly Stoopid, DJ Hellnaw;Chronchitis;16;236586;FALSO
3AIGn8XxEZyagHV4f2s38C;Breakbeat Happy Partty;breakbeat;VANI VERCIA;Breakbeat Happy Partty;13;404105;FALSO
4AEJMYAjaWTofe4xNfg34J;Breakbeat_boogie;breakbeat;NOVA LUXEO8;Cielos Abiertos;19;160010;FALSO
2cAsWgrlR3PArymdk6uUnY;Low Down Good Girl;breakbeat;DJ Icey;Catalysts of the Catalog;19;169065;FALSO
7wNZb2R5Qbogl7SrwlMURD;Breakbeat Funk - Radio Edit;breakbeat;MIKI;Breakbeat Funk (Radio Edit);2;271918;FALSO
5Oxk7BsCjlh26JZr9zDVJY;Breakbeat Bounce;breakbeat;Rey Raton 01;El Del Mar;19;156349;FALSO
4CoJdutEpv1RI8zw25GtOA;The One;breakbeat;DJ Icey;The One;15;316078;FALSO
2H5ZmM8jQ1dPwqJg8N2I6W;BREAKBEAT MELODY OLD;breakbeat;DODI XTC;BREAKBEAT MELODY OLD;22;374424;FALSO
6I5dxmkrMMnYq6crcW9Nfx;Retro Breakbeat (Clubbin);breakbeat;Purple Groove;Visionary;14;73333;FALSO
5K16M8ksY85EWIntONrB1U;BreakBeat;breakbeat;Basswell;BreakBeat;12;385355;FALSO
5xBovpr1vp4ukNOOqYnmV0;Breakbeat Aku Tetap Cinta;breakbeat;Khoir Wirawinata;DJ Phone Call Gaya Boxing Full Bass;18;275951;FALSO
23a9IjICN9k9osJxC1NXzt;I Need You (The Edit);breakbeat;DJ Icey;Catalysts of the Catalog;12;167485;FALSO
1I5sKmVffcKK6yYVWjIpVD;breakbeat;breakbeat;Groove lab;House Hysteria;1;145946;FALSO
164zE9tMyOTqESz8W0wDmW;Breakbeat X Jedag Jedug;breakbeat;NP PROJECT;Breakbeat X Jedag Jedug;18;232672;FALSO
1VRhB6YjSM3roBA93gpqos;Vibe Syren;breakbeat;DJ Icey;Vibe Syren;12;178125;FALSO
2Iyc5PZKI7MCUO8EyRcvOM;Breakbeat;breakbeat;Panda Dance, Panda House, Panda Music;Beat Bash;6;109714;FALSO
4TST6mq0W2Oe9uyhs2yDm5;Breakbeat Melody Stending Motor - Dj Aroel Remix;breakbeat;Rahmat Tahalu;Instrument Stending Motor Compilation 1;17;92423;FALSO
5LoTAmnIDrCfLBopjo7zHG;Give Me Your Love;breakbeat;DJ Icey, Demerris, Isle Natividad;Catalysts of the Catalog;13;200413;FALSO
53XrTqfhobmuK4VHmgpqbF;BREAKBEAT;breakbeat;ARCHANGELZZ;BREAKBEAT;42;226430;FALSO
7ukQe2QJB3byfigRzBUpno;Breakbeatmania;breakbeat;Guau, CODE BREAKERZ;Breakbeatmania;9;314666;FALSO
1UrICneawoCaHKbtpo6t09;YUH;breakbeat;DJ Fixx;YUH;10;197333;FALSO
00wdmwjkEveD0RL76gfOq1;Breakbeat;breakbeat;Acco;Breakbeat;1;215255;FALSO
0uuicFowRk0RM4yBIqQm5c;B**ches Ain’t Sh** (Instrumental Version);breakbeat;Breakbeat Kings;Chronic Hip Hop Beats;20;286200;FALSO
6PpDujakqfNYLVXpQZCvmj;I Come Correct;breakbeat;DJ30A, Huda Hudia;I Come Correct;16;211875;FALSO
0rzJErQTohIRXvAj7uF5sa;BREAKBEAT;breakbeat;Skatch;BREAKBEAT;19;152721;FALSO
30GoZ6RGLffYRG0OvKGk5G;F**k Wit Dre Day (And Everybody’s Celebratin’) (Instrumental Version);breakbeat;Breakbeat Kings;Chronic Hip Hop Beats;19;303346;FALSO
0pZPN08QDc6JduVO20HBBF;Drizzle;breakbeat;DJ Fixx;Drizzle;15;214153;FALSO
6TY8zPz6vG6pbOhk6HoRz3;Breakbeat;breakbeat;Rosper;Breakbeat;1;446370;FALSO
5ely3WizZrfaRYRz8K5LcA;Let Me Ride (Instrumental Version);breakbeat;Breakbeat Kings;Chronic Hip Hop Beats;17;273080;FALSO
3u8m6v0TY9HLjAtga0KheN;Breakbeat Generation;breakbeat;E-Z Rollers;Rollcage Stage II;5;187891;FALSO
6NGFpYVJ15a5vmAQSAfA6S;Breakbeat;breakbeat;Kontekst;Electro Archives;0;154188;FALSO
3EQlYSrVHRDXM8z4VqJvbY;Melemah;breakbeat;Rebelly band, Breakbeat.id, Rizki mulia;Melemah;22;411245;FALSO
24BVSsnFWbRkYSE7Rx5vbs;Ripped - Breaks Mix;breakbeat;Huda Hudia, DJ Fixx;Breaks N Trap EP!;9;247486;FALSO
7gIQcdPZvUx1yPFUMuJ8Yd;Breakbeat;breakbeat;Data Overload;Begin;0;257088;FALSO
7hIYNiOvrYnCQiVTW2uI8h;B**ch Please II (Instrumental Version);breakbeat;Breakbeat Kings;Chronic Hip Hop Beats;22;297040;FALSO
08Dciw1fID4HfQD9QaefYl;Chill Breakbeat;breakbeat;Purple Groove;Colours of Groove;15;80232;FALSO
70lKJOLbsGGYqs43YS8fn0;Breakbeat;breakbeat;Pro the Leader, Dopestyle, Prostyle, American Poets 2099;The Hip Hop Depression, Vol. 2;0;261591;VERDADERO
6IqTE0UIKjgKgpyjZNNAqv;Always Loving You Breakbeat;breakbeat;NP PROJECT, DOL FUNK;Always Loving You Breakbeat;28;355804;FALSO
7KgXYNcfIlA7Arv9dI0cx1;We Want Your Soul - Radio Edit;breakbeat;Freeland;We Want Your Soul;18;180480;VERDADERO
61kePPFHzlpHsdcEvkXxXD;Breakbeat;breakbeat;Aidan Baker;Lost in the Rat Maze;0;365733;FALSO
6C7gXffzhiXLTfagKXjXKX;Breakbeat Melody;breakbeat;DJ Diva Remix, DJ Viral, Dj TikTok Viral;Breakbeat Melody;26;140070;FALSO
79BvRJogyqRwCuXH2OtbeN;Break It Down!;breakbeat;Huda Hudia, DJ30A;BREAK IT DOWN!;11;300895;FALSO
71zqF3N2DbT0WoGoNEXIfy;Breakbeat;breakbeat;ABDEXFEMX;Easy Does It;0;201153;FALSO
2LCoc8qwHqVQcU8XMjgZQN;"It Feels So Good - 12"" Breakbeat Mix";breakbeat;Sonique;It Feels So Good;30;363666;FALSO
2giNTwEKQ3zlkzZsR0QV1o;Stop Me Now;breakbeat;Huda Hudia, DJ Fixx;Breaks N Trap EP!;10;236129;FALSO
0tRdDdcoYFI51wUhiOJ4dn;BREAKBEAT;breakbeat;SLUDGE, Lucian;THE BODWELL CONNECT;0;155675;VERDADERO
3z0RCnyJGWMel6njqeafAJ;Broken Heartbeats Sound Like Breakbeats - Remastered;breakbeat;Los Campesinos!;Hold On Now, Youngster... (Remastered Deluxe Edition);21;213120;FALSO
6rV8hLHi0LbeCXv3mybQMv;Drop The Bomb - Original Mix;breakbeat;DJ Fixx;Drop The Bomb;13;240000;FALSO
4ZdmTNaBTErD8n9AQE0YaX;British Bombs;british;Declan McKenna;British Bombs;51;297714;VERDADERO
120p13uQpxSDyauaPSl85D;God Save The King (British National Anthem);british;Traditional, City of London Choir, Royal Philharmonic Orchestra, Hilary Davan Wetton;God Save The King (British National Anthem);35;98360;FALSO
126gMWNErYr7sJppOezqiC;British People;british;Jim Gaffigan;Noble Ape;30;108247;FALSO
0JGpAI8TACBfNJEKVVb0VQ;British Boy Rap;british;Mtsg, Salazar2Splashy;British Boy Rap;28;153243;FALSO
2PKGX7glf9mutxRlwrusZd;The British Grenadiers;british;John Williams;Empire Of The Sun (Original Motion Picture Soundtrack);28;149426;FALSO
2sghBF6xPN3NUmtFn9ccUL;British;british;Dino Gala;British;27;135957;VERDADERO
46TEQjuL9IwWMhbNhWNsIa;The Brits are coming;british;Mtsg, grayto;The Brits are coming;45;192461;FALSO
6t3SF4je1B5caJ7peFEJwt;The British Grenadiers;british;Traditional, Nil, The Central Band of The Royal British Legion, Captain David Cole;Rule Britannia!;33;57200;FALSO
4YIZpM6c2yIyM293nlVkTw;british backyard;british;Eli Fischer, Adam Panek;british backyard;28;75000;FALSO
2b3Vvb1Fd11egOpDuRU8Bq;Like I'm British;british;ThxSoMch, Yxng LJ;Like I'm British;37;88966;VERDADERO
5rIZpWFL7hqk9nrlqcElb9;1777 Uk the British Grenadiers March (Mythical Military Marches of England);british;Hits Anthem Back Studio;At Attention ! 60 World Military Song a Essential Collection;33;109229;FALSO
6AWElb3A8ZE1iZe8PjuWix;British Summertime;british;Bent;From the Vaults 1998-2006 Vol.2;31;278759;FALSO
6uvMKqNlrSvcC4NaKnrwjZ;Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo];british;Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo;Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo];59;278085;VERDADERO
5fRfNIzmtZPbKv9yVEz5hA;British Gas;british;Oddprophet, ILLAMAN;Oracle EP;23;287513;VERDADERO
2SfQF1Uq4fK1Cvd5wcu6dv;British Grenadiers;british;US Army Strings, SSG K.C. Armstrong, SFC Michael Ford, SFC Nathan Sommers;The United States Army Strings;26;104320;FALSO
0rPaRmMuIvPNc4zxErJbYC;British Columbia - Canadian American;british;Jim Gaffigan;The Pale Tourist;20;79396;FALSO
2MftQaIrlac7vKmlAAdum1;The British Are Coming;british;Weezer;Everything Will Be Alright In The End;24;248560;FALSO
6pqt0Lim1KHfw7GoERpPbJ;The British Grenadiers;british;Traditional, The Coldstream Guards Band;Pride Of The Nation;11;162066;FALSO
6cRy55klwrG2ovz7C2ACPQ;British;british;Darlene Canales;Step Along;22;179558;FALSO
5KWlmFoYVoUXFFI7X2annS;British Fool;british;Toby Stevenson;Soul;18;190039;FALSO
1Tcx4BMphr7XayLP3tgFzG;Richest Killers;british;Mtsg;Richest Killers;49;171333;FALSO
3xNjuIpEd0uO624w2k1Rd4;British Base – Remix by Toonorth;british;Toonorth;South of the Circle – OST Remixes by Chillhop Music;24;137200;FALSO
78h4MBterBWiRWIQ2FRLyd;British Kid;british;Nick Swardson;Party;19;73573;FALSO
1B5B554dl0Z36trXMkpizv;British Headboards;british;Jeremih;Late Nights: Europe;21;253933;VERDADERO
6El7vS2pC9O87rFB3CnvbF;british rap;british;1i1 pimple, lil benjiman;british rap;8;127036;VERDADERO
2AYykiaLxmJASHGXPNFhsi;British;british;Dark Polo Gang;Trap Lovers;43;188814;VERDADERO
4hFBsvMoe67o5sHXdlNjKR;British Grenadiers;british;42nd Royal Highlanders;The Long March Home;21;48720;FALSO
3eIRxkHV1xKsSJ8WWFfGjE;British;british;Dark Polo Gang;British;39;188850;VERDADERO
7HI7CUry0YCRDarPTsARIj;British Leis An Lurighan;british;Bernie Clement;At The Ball And Chain;20;289585;FALSO
59BXbZlY18zTdhGRJCjX8x;British;british;Maya Badian;Maya Badian: Music Inspired by 24 Nations;13;70737;FALSO
2xVLJboYpG7sZuc6fLz0qG;British Blue Sky;british;Ben Wheatley;British Blue Sky;22;119000;FALSO
44e8p447UUFpucWb4FM3J5;British;british;Thumder P;British;13;135511;FALSO
0eCr9kpxcK1TCTQAcTG8LL;BRITISH BOY;british;Yxngxr1;Digikid;12;133953;VERDADERO
0ptKETY3cw9Tc9xL8cQsVz;British;british;Momus;Yikes!;3;155590;FALSO
1eoyhoDJ2FUjCQ7XlBpH0V;British Dudes;british;Chris D'Elia;White Male. Black Comic.;17;220098;VERDADERO
76y0YoynIU5O0veH2mgqof;British;british;Random Hand;Inhale / Exhale;6;239066;FALSO
4Eq1mE0wcq0vhkxHGm7TBw;The Great British Bar Off;british;Devlin, Ed Sheeran;The Great British Bar Off;32;321566;VERDADERO
36liDbvttbhzghSiijhlBy;British;british;Samuel Samuel;Blue (Songs From the Short Film);0;118500;FALSO
6lrWy0udyOgT8EbM0D8GsM;British Rain;british;Meditation and Sounds;Meditation and Sounds - Vol. I;21;264600;FALSO
3KeEo7mGV8UAtVbbKsew3b;Go On Home British Soldiers;british;Seth Staton Watkins;Easter Rising;22;156390;FALSO
2P49qliYdgVILcC4fO2rdI;British;british;Rony;British;8;178364;FALSO
586dvOx61CsG5w079NCbjG;The British Arrival;british;Randy Edelman;The Last Of The Mohicans (Original Motion Picture Soundtrack);24;122906;FALSO
4g5qrKLJAygqjUPnHvb4vU;British It;british;Pete Holmes;Faces and Sounds;14;155606;VERDADERO
10djrXjeR3iukSdjqRqYLl;British;british;Dark Polo Gang;Trap Lovers (Reloaded);18;191647;VERDADERO
19ZKneEgm36Q1iUbBwwLr2;British Boy;british;Songfinch;British Boy;0;182099;FALSO
11FJglOffeHPC324wagzQb;British Mind;british;Hinds;British Mind;7;192127;FALSO
2t2W8w0YvxcWcKRpYs74PY;British;british;The Connecticut Patriots Fife and Drum Corps;Shades of Grey;0;141106;FALSO
5joOTdsEHCmK2JqZyymhbP;British;british;Fleisch;British;1;376877;FALSO
3bFMVxqnk4VidMVOH6H9ir;British;british;Ollie O;British;0;144705;FALSO
73dEb0mXP2AhnE5ax7hSPk;The British Grenadiers;british;E.L. Kurtz;A Soldier's Journey;9;100666;FALSO
45xAgFEdLmkkX95ZZeIVnW;打雀英雄傳;cantopop;Sam Hui;半斤八兩;29;188080;FALSO
3Y3NncH36k6Eekmoc9AzqB;Can't Hop In This;cantopop;Duffy;In My Bag;30;173869;VERDADERO
1xRMtDxiU8xxAlaDscHIoT;濤;cantopop;Keung To;濤;59;232489;FALSO
7c3qSLvyqFkHtKQLgkGxFU;Cantopop;cantopop;China Syndrome;China Syndrome;0;181400;FALSO
0JJAS4x66kFZZbxgAB5lkQ;Can't Hop A Train;cantopop;Matt Mason;Can't Hop A Train;36;201136;FALSO
63huDpEdqQBN43UgxhoIcX;酷愛;cantopop;Hins Cheung;酷愛;45;234360;FALSO
5oDjO1sHNgWQ4lFoW1tl2v;Caporales San Simón;cantopop;Canto Popular;Por Siempre...;22;241345;FALSO
47MN8iVKji2TUL2DOnXpgJ;女神;cantopop;Joyce Cheng;JOYCE;41;256000;FALSO
6ySxbcCY8ifqY7i7fYA7af;Canto Pa' Desahogarme;cantopop;Lenin Ramírez;Reinicio;28;179008;FALSO
75BdRLNhfCePdvaazgI28a;今宵多珍重;cantopop;Danny Chan;陳百強粉紅色的一生精選;32;230998;FALSO
1sPMVZQJt3Gw9NKj6jCboa;Canto Para Ti;cantopop;Banda Los Recoditos;Canto Para Ti;28;159451;FALSO
4GbTgGizUjRxDIRJKe3r7a;垃圾;cantopop;Candy Lo;"喜歡戀愛""粵語精選""";37;228493;FALSO
2SO5oVHP6RBV5sZbM3n8iL;Canto pal que está despierto;cantopop;Muerdo;Viento Sur;37;257881;FALSO
21Y7Om8LTUS5dNKqKYeywc;念;cantopop;Panther Chan;念;46;288295;FALSO
3FlOPbHJY4LwrrO6Y77fln;Candypop;cantopop;G Sounds;Rj Pasin Samples 6;1;83603;FALSO
0LuBQym8RGIcybVJE5F5iE;Tomorrow;cantopop;AGA;Tomorrow;30;250416;FALSO
1qW5H7li77nVfoAoXW0rGj;薄情歌;cantopop;C AllStar;CANTOPOPSIBILITY;37;229555;FALSO
189r6rbHTV8GwbIshCP5fJ;歡樂今宵;cantopop;Leo Ku;有你這一天;35;224333;FALSO
